159.966	-6995.43		0.00124272	-0.00303725		3868.62	5091.7		
161.965	-6995.31		0.00127428	-0.00311352		3866.93	5092.79		
163.963	-6995.2		0.00130624	-0.00319073		3865.25	5093.88		
165.962	-6995.08		0.0013386	-0.00326889		3863.56	5094.97		
167.961	-6994.96		0.00137137	-0.00334798		3861.87	5096.06		
169.959	-6994.84		0.00140454	-0.00342802		3860.19	5097.15		
171.958	-6994.72		0.00143812	-0.00350901		3858.5	5098.23		
173.956	-6994.59		0.0014721	-0.00359093		3856.81	5099.31		
175.955	-6994.47		0.00150649	-0.00367379		3855.11	5100.4		
177.953	-6994.34		0.00154128	-0.0037576		3853.42	5101.48		
179.951	-6994.21		0.00157647	-0.00384235		3851.73	5102.55		
181.95	-6994.08		0.00161207	-0.00392804		3850.03	5103.63		
183.948	-6993.95		0.00164808	-0.00401467		3848.34	5104.71		
185.946	-6993.82		0.00168449	-0.00410224		3846.64	5105.78		
187.945	-6993.69		0.00172131	-0.00419076		3844.94	5106.86		
189.943	-6993.55		0.00175854	-0.00428021		3843.24	5107.93		
191.941	-6993.42		0.00179617	-0.00437061		3841.54	5109		
193.939	-6993.28		0.00183421	-0.00446194		3839.84	5110.07		
195.937	-6993.14		0.00187266	-0.00455422		3838.14	5111.14		
197.935	-6993		0.00191152	-0.00464744		3836.44	5112.21		
199.933	-6992.86		0.00195078	-0.00474159		3834.73	5113.27		
201.931	-6992.71		0.00199045	-0.00483669		3833.03	5114.34		
203.929	-6992.57		0.00203053	-0.00493273		3831.32	5115.4		
205.927	-6992.42		0.00207102	-0.0050297		3829.61	5116.46		
207.925	-6992.27		0.00211192	-0.00512762		3827.9	5117.52		
209.923	-6992.12		0.00215323	-0.00522648		3826.19	5118.58		
211.92	-6991.97		0.00219495	-0.00532628		3824.48	5119.64		
213.918	-6991.82		0.00223708	-0.00542701		3822.77	5120.69		
215.916	-6991.67		0.00227961	-0.00552869		3821.06	5121.75		
217.913	-6991.51		0.00232256	-0.0056313		3819.35	5122.8		
219.911	-6991.35		0.00236592	-0.00573486		3817.63	5123.85		
221.908	-6991.2		0.00240969	-0.00583935		3815.92	5124.9		
223.906	-6991.04		0.00245388	-0.00594478		3814.2	5125.95		
225.903	-6990.88		0.00249847	-0.00605115		3812.48	5127		
227.901	-6990.71		0.00254347	-0.00615846		3810.76	5128.04		
229.898	-6990.55		0.00258889	-0.00626671		3809.04	5129.09		
231.895	-6990.39		0.00263472	-0.0063759		3807.32	5130.13		
233.893	-6990.22		0.00268097	-0.00648602		3805.6	5131.17		
235.89	-6990.05		0.00272762	-0.00659709		3803.88	5132.22		
237.887	-6989.88		0.00277469	-0.00670909		3802.16	5133.25		
239.884	-6989.71		0.00282217	-0.00682203		3800.43	5134.29		
241.881	-6989.54		0.00287007	-0.00693591		3798.7	5135.33		
243.878	-6989.36		0.00291838	-0.00705072		3796.98	5136.36		
245.875	-6989.19		0.00296711	-0.00716647		3795.25	5137.4		
247.872	-6989.01		0.00301625	-0.00728317		3793.52	5138.43		
249.869	-6988.83		0.0030658	-0.00740079		3791.79	5139.46		
251.866	-6988.66		0.00311577	-0.00751936		3790.06	5140.49		
253.863	-6988.48		0.00316616	-0.00763886		3788.33	5141.52		
255.859	-6988.29		0.00321696	-0.0077593		3786.6	5142.55		
257.856	-6988.11		0.00326818	-0.00788068		3784.86	5143.57		
259.853	-6987.92		0.00331981	-0.00800299		3783.13	5144.6		
261.849	-6987.74		0.00337186	-0.00812624		3781.39	5145.62		
263.846	-6987.55		0.00342433	-0.00825043		3779.65	5146.64		
265.842	-6987.36		0.00347721	-0.00837555		3777.92	5147.66		
267.838	-6987.17		0.00353052	-0.00850161		3776.18	5148.68		
269.835	-6986.98		0.00358424	-0.0086286		3774.44	5149.7		
271.831	-6986.78		0.00363838	-0.00875654		3772.7	5150.71		
273.827	-6986.59		0.00369293	-0.00888541		3770.95	5151.73		
275.823	-6986.39		0.00374791	-0.00901521		3769.21	5152.74		
277.82	-6986.19		0.0038033	-0.00914595		3767.47	5153.75		
279.816	-6985.99		0.00385911	-0.00927762		3765.72	5154.76		
281.812	-6985.79		0.00391535	-0.00941024		3763.98	5155.77		
283.808	-6985.59		0.003972	-0.00954378		3762.23	5156.78		
285.803	-6985.39		0.00402907	-0.00967826		3760.48	5157.79		
287.799	-6985.18		0.00408657	-0.00981368		3758.73	5158.79		
289.795	-6984.98		0.00414448	-0.00995003		3756.98	5159.79		
291.791	-6984.77		0.00420281	-0.0100873		3755.23	5160.8		
293.786	-6984.56		0.00426157	-0.0102255		3753.48	5161.8		
295.782	-6984.35		0.00432074	-0.0103647		3751.72	5162.8		
297.777	-6984.14		0.00438034	-0.0105048		3749.97	5163.79		
299.773	-6983.92		0.00444036	-0.0106458		3748.22	5164.79		
301.768	-6983.71		0.00450081	-0.0107878		3746.46	5165.79		
303.764	-6983.49		0.00456167	-0.0109307		3744.7	5166.78		
305.759	-6983.27		0.00462296	-0.0110745		3742.94	5167.77		
307.754	-6983.05		0.00468467	-0.0112193		3741.18	5168.76		
309.749	-6982.83		0.00474681	-0.011365		3739.42	5169.75		
311.744	-6982.61		0.00480936	-0.0115116		3737.66	5170.74		
313.739	-6982.39		0.00487235	-0.0116592		3735.9	5171.73		
315.734	-6982.16		0.00493575	-0.0118077		3734.14	5172.71		
317.729	-6981.93		0.00499958	-0.0119571		3732.37	5173.7		
319.724	-6981.71		0.00506384	-0.0121075		3730.61	5174.68		
321.719	-6981.48		0.00512852	-0.0122588		3728.84	5175.66		
323.714	-6981.25		0.00519363	-0.012411		3727.07	5176.64		
325.708	-6981.01		0.00525916	-0.0125642		3725.31	5177.62		
327.703	-6980.78		0.00532512	-0.0127183		3723.54	5178.59		
329.697	-6980.54		0.0053915	-0.0128733		3721.77	5179.57		
331.692	-6980.31		0.00545831	-0.0130292		3720	5180.54		
333.686	-6980.07		0.00552555	-0.0131861		3718.22	5181.52		
335.68	-6979.83		0.00559321	-0.013344		3716.45	5182.49		
337.675	-6979.59		0.00566131	-0.0135027		3714.68	5183.46		
339.669	-6979.35		0.00572983	-0.0136624		3712.9	5184.43		
341.663	-6979.1		0.00579877	-0.0138231		3711.12	5185.39		
343.657	-6978.86		0.00586815	-0.0139846		3709.35	5186.36		
345.651	-6978.61		0.00593795	-0.0141471		3707.57	5187.32		
347.645	-6978.36		0.00600819	-0.0143105		3705.79	5188.29		
349.639	-6978.11		0.00607885	-0.0144749		3704.01	5189.25		
351.632	-6977.86		0.00614994	-0.0146402		3702.23	5190.21		
353.626	-6977.61		0.00622146	-0.0148064		3700.44	5191.17		
355.62	-6977.36		0.00629341	-0.0149735		3698.66	5192.12		
357.613	-6977.1		0.00636579	-0.0151416		3696.88	5193.08		
